CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3304755,São Francisco de Itabapoana,33,RJ,476.06308139534855,499.0330666666665,514.9090666666664,514.2148255813955,574.6666666666666
3304805,São Fidélis,33,RJ,485.0246453900708,508.48781302170335,525.7008347245408,528.124645390071,558.2637729549249
3304904,São Gonçalo,33,RJ,481.8897607528688,514.5675820707053,528.6507828282832,520.2540393664241,590.7323232323232
3305000,São João da Barra,33,RJ,471.8198738170345,497.135119047619,522.4574404761903,516.4028391167195,570.5357142857143
3305109,São João de Meriti,33,RJ,473.7600450016069,505.8437186692986,523.6784748594881,509.5575699132106,566.838827282394
3305133,São José de Ubá,33,RJ,466.5387096774192,495.82571428571424,512.7228571428573,514.9129032258064,570.5714285714286
3305158,São José do Vale do Rio Preto,33,RJ,486.224064171123,516.3100000000004,526.5700000000003,523.4711229946527,607.3684210526316
3305208,São Pedro da Aldeia,33,RJ,486.970163370593,516.7690072639225,532.3076674737678,536.2181427343082,587.8450363196126
3305307,São Sebastião do Alto,33,RJ,467.8,498.2499999999999,502.71527777777766,505.20303030303023,553.3333333333334
3305406,Sapucaia,33,RJ,486.2662576687114,512.7761363636365,520.9511363636366,536.2226993865029,617.5
3305505,Saquarema,33,RJ,479.8387911247136,510.7053896576827,526.007283321194,522.558454475898,582.068463219228
3305554,Seropédica,33,RJ,478.3599382716055,509.4249708963921,522.7025029103614,510.49308641975335,562.3864959254947
3305604,Silva Jardim,33,RJ,455.8602787456445,487.18903225806446,506.682258064516,489.894773519164,530.9032258064516
3305703,Sumidouro,33,RJ,475.6504504504504,521.7763779527558,526.5944881889766,523.6477477477479,568.6614173228346
3305752,Tanguá,33,RJ,466.3668981481482,492.7670995670995,511.5417748917749,496.5847222222226,571.038961038961
3305802,Teresópolis,33,RJ,502.5465094339623,533.2782706093178,544.0941308243729,558.0948113207545,619.7670250896057
3305901,Trajano de Moraes,33,RJ,443.07714285714303,481.8008695652174,489.4078260869563,481.972380952381,565.3913043478261
3306008,Três Rios,33,RJ,482.0531230283914,511.9843749999991,527.1052884615385,522.8417034700321,584.9519230769231
3306107,Valença,33,RJ,495.2549245785275,522.9222972972971,534.0246621621618,546.1806566104702,601.1148648648649
3306156,Varre-Sai,33,RJ,492.4204918032786,503.276691729323,512.384210526316,534.1139344262294,572.3308270676691
3306206,Vassouras,33,RJ,485.16659292035376,513.5541666666663,528.4329166666671,525.5962389380531,587.3333333333334
3306305,Volta Redonda,33,RJ,507.4001562500007,535.5040624225919,544.0846668318065,569.3275520833345,637.1711667079514
3500105,Adamantina,35,SP,522.8779005524862,546.7964646464649,546.212121212121,583.1745856353591,615.3535353535353
3500204,Adolfo,35,SP,464.77,481.7000000000001,494.46818181818185,528.615,540.0
3500303,Aguaí,35,SP,502.4828358208956,519.4139931740617,533.3023890784985,558.6891791044775,584.8464163822525
3500402,Águas da Prata,35,SP,500.7902777777777,535.5040000000001,543.0440000000002,549.0513888888888,611.7333333333333
3500501,Águas de Lindóia,35,SP,488.99087591240857,516.2038596491229,533.4933333333333,545.2868613138687,592.2105263157895
3500550,Águas de Santa Bárbara,35,SP,508.1983870967742,543.3171874999999,553.8046874999999,577.7032258064515,605.0
3500600,Águas de São Pedro,35,SP,510.33833333333337,545.5253968253966,553.3809523809525,569.2733333333333,608.8888888888889
3500709,Agudos,35,SP,495.0784999999993,525.9101895734599,534.0286729857818,539.9035000000003,588.2464454976304
3500758,Alambari,35,SP,483.0552631578948,497.61904761904754,522.3238095238094,495.66315789473686,545.2380952380952
3500808,Alfredo Marcondes,35,SP,474.6794520547945,500.90263157894736,514.5013157894736,539.1972602739727,570.5263157894736
3500907,Altair,35,SP,481.29615384615386,482.8999999999999,507.00384615384615,525.873076923077,532.3076923076923
3501004,Altinópolis,35,SP,481.603813559322,504.6775999999999,522.1756000000005,529.9186440677967,565.28
3501103,Alto Alegre,35,SP,482.0096774193549,516.3499999999999,519.5968750000001,539.1806451612903,571.875
3501152,Alumínio,35,SP,491.3084158415844,520.8922374429221,537.7547945205481,558.3950495049505,564.2009132420092
3501202,Álvares Florence,35,SP,503.3875,516.9119999999999,515.564,586.9083333333333,611.2
3501301,Álvares Machado,35,SP,476.7936708860756,506.5618483412322,519.1725118483415,526.5336708860763,574.3601895734597
3501400,Álvaro de Carvalho,35,SP,470.97,498.0515151515152,531.2333333333333,536.5766666666666,564.2424242424242
3501509,Alvinlândia,35,SP,491.2545454545455,510.3891891891893,529.1216216216216,499.1121212121213,568.6486486486486
3501608,Americana,35,SP,517.8871921182255,544.7075585284274,549.8262876254172,581.1043279380724,616.2207357859531
3501707,Américo Brasiliense,35,SP,489.4706806282725,517.0236009732355,534.2481751824814,530.9350785340318,575.5231143552311
3501806,Américo de Campos,35,SP,487.58235294117645,512.1260273972604,526.7753424657535,547.860294117647,576.7123287671233
3501905,Amparo,35,SP,508.0721649484536,530.2979915433407,543.3810782241005,566.82439862543,594.5031712473573
3502002,Analândia,35,SP,500.3866666666666,533.6782608695652,541.7478260869564,545.3133333333333,570.4347826086956
3502101,Andradina,35,SP,493.2354988399073,514.65092491839,533.0537540805228,543.7525522041759,595.2774755168662
3502200,Angatuba,35,SP,478.6437086092716,515.2443396226419,529.3018867924527,523.2082781456952,552.5786163522013
3502309,Anhembi,35,SP,499.774358974359,521.3424999999999,527.0174999999999,547.802564102564,571.5
3502408,Anhumas,35,SP,467.6045454545456,502.3066666666667,514.8920000000002,530.6560606060606,533.8666666666667
3502507,Aparecida,35,SP,498.1438746438748,531.3343163538874,538.4844504021448,564.514245014245,598.7131367292225
3502606,Aparecida d'Oeste,35,SP,494.9979166666666,514.1959999999998,529.6400000000001,534.2916666666666,597.2
3502705,Apiaí,35,SP,475.2218045112781,515.5450354609931,532.6854609929078,511.5530075187969,532.4113475177305
3502754,Araçariguama,35,SP,482.14871794871823,520.3768627450982,532.8337254901962,527.0128205128202,570.4313725490196
3502804,Araçatuba,35,SP,509.3060770975054,535.6623499142374,546.2662521440834,571.6589115646265,611.5351629502572
3502903,Araçoiaba da Serra,35,SP,496.4215346534654,521.9792056074767,533.9182242990655,542.1264851485146,577.0560747663551
3503000,Aramina,35,SP,460.8063492063493,475.86615384615374,511.7430769230768,502.33968253968254,510.7692307692308
3503109,Arandu,35,SP,499.9339622641509,515.7115384615386,529.4403846153846,533.3830188679245,572.3076923076923
3503158,Arapeí,35,SP,466.3399999999999,525.328,534.24,526.788,588.0
3503208,Araraquara,35,SP,516.6567686967485,542.5299431648216,549.2966497158243,570.5171978542131,626.5210888423571
3503307,Araras,35,SP,517.4671285604309,539.9899566473981,548.8741329479781,582.6243264049269,617.7745664739884
3503356,Arco-Íris,35,SP,489.16153846153856,507.21428571428567,544.8714285714285,520.5,535.7142857142857
3503406,Arealva,35,SP,487.68837209302313,526.6666666666665,536.8444444444443,526.8848837209302,599.5555555555555
3503505,Areias,35,SP,495.35999999999984,510.7931818181818,514.0318181818183,521.3825000000002,539.5454545454545
3503604,Areiópolis,35,SP,480.6601769911503,514.3385245901641,529.4762295081968,513.5610619469029,560.0
3503703,Ariranha,35,SP,500.07121212121206,533.0624999999998,542.5875,561.3075757575757,629.1666666666666
3503802,Artur Nogueira,35,SP,482.2382113821142,510.4143288084462,527.0650075414784,536.9721951219519,547.1191553544495
3503901,Arujá,35,SP,485.1176583493282,515.4281021897812,532.1211678832124,531.136404350608,568.029197080292
3503950,Aspásia,35,SP,473.3684210526316,512.3947368421052,518.6368421052632,531.8894736842105,571.578947368421
3504008,Assis,35,SP,504.9689344262291,536.7664357197846,546.5375673595072,563.4066393442622,609.8383371824481
3504107,Atibaia,35,SP,513.8389142857138,540.29850187266,549.0394863563398,576.3080571428566,614.4355270197967
3504206,Auriflama,35,SP,485.333497536946,512.0562211981568,525.2004608294928,547.1709359605912,581.6589861751152
3504305,Avaí,35,SP,463.6545454545454,489.5222222222222,490.9416666666667,488.1272727272727,491.6666666666667
3504404,Avanhandava,35,SP,501.9410256410257,514.973015873016,531.6801587301587,527.4341880341879,573.3333333333334
3504503,Avaré,35,SP,508.476442307693,533.2611702127665,542.6548758865252,567.4985576923082,601.2943262411347
3504602,Bady Bassitt,35,SP,507.56600985221706,535.4925925925921,540.098148148148,561.3266009852216,613.1481481481482
3504701,Balbinos,35,SP,448.3875,495.30555555555554,519.3611111111111,549.3312500000001,577.7777777777778
3504800,Bálsamo,35,SP,498.8705128205128,526.2464285714284,541.6190476190475,556.9576923076921,571.1904761904761
3504909,Bananal,35,SP,479.2593749999999,504.9861386138615,523.5099009900989,538.7031250000001,584.950495049505
3505005,Barão de Antonina,35,SP,482.6434782608696,501.9060000000001,522.7899999999998,521.6434782608694,506.0
3505104,Barbosa,35,SP,469.7637931034482,500.62419354838727,524.2161290322582,508.789655172414,517.741935483871
3505203,Bariri,35,SP,499.6792975970424,532.2781588447652,541.4357400722022,570.3975970425138,645.7761732851985
3505302,Barra Bonita,35,SP,502.1226039783005,531.4159246575348,539.9813356164382,561.6696202531649,603.527397260274
3505351,Barra do Chapéu,35,SP,469.6194444444444,505.6868421052634,517.4657894736844,518.3277777777778,576.3157894736842
3505401,Barra do Turvo,35,SP,449.85357142857146,488.7717171717171,514.2171717171716,489.0511904761904,519.3939393939394
3505500,Barretos,35,SP,493.76965811965874,512.7186674325094,528.1412981045366,542.2730769230766,586.593911545089
3505609,Barrinha,35,SP,472.53811659192814,497.2753086419753,516.4888888888892,513.9912556053819,570.6172839506173
3505708,Barueri,35,SP,491.40643393545855,526.0620087336231,540.002696031897,544.3164400243568,580.0645528764002
3505807,Bastos,35,SP,485.8387900355869,522.1990033222596,533.7365448504986,547.5686832740209,605.8471760797343
3505906,Batatais,35,SP,503.8704069050552,530.7975381008201,543.9209847596713,557.3351418002466,606.4243845252051
3506003,Bauru,35,SP,512.5498667759795,539.4793361473525,547.1629700690713,566.9911867185892,603.5571757482733
3506102,Bebedouro,35,SP,515.700143266476,543.444551724137,549.6186206896549,572.7032951289397,626.0413793103448
3506201,Bento de Abreu,35,SP,480.7133333333333,509.7967741935483,521.6096774193549,517.4,576.7741935483871
3506300,Bernardino de Campos,35,SP,493.94297520661166,523.4689393939394,527.7689393939395,558.5619834710747,558.1818181818181
3506359,Bertioga,35,SP,472.5223249669749,504.936138613861,523.4027227722768,511.9498018494054,538.2425742574258
3506409,Bilac,35,SP,484.8855555555555,511.9040816326529,525.3255102040816,534.5855555555554,548.1632653061224
3506508,Birigui,35,SP,499.0594736842099,525.4259556103573,539.3710850801486,560.7207894736842,589.1491985203453
3506607,Biritiba Mirim,35,SP,468.7752089136492,506.2419098143235,525.1419098143234,508.5846796657387,544.6684350132626
3506706,Boa Esperança do Sul,35,SP,486.4211538461538,510.362385321101,524.3311926605505,512.573076923077,556.1467889908257
3506805,Bocaina,35,SP,512.8480000000001,532.4914285714285,540.1523809523808,577.2979999999999,597.9047619047619
3506904,Bofete,35,SP,494.1028985507246,522.1962025316456,537.3962025316455,560.3724637681158,594.9367088607595
3507001,Boituva,35,SP,497.4127379209361,528.4848648648647,541.0789189189192,565.4721815519766,577.4054054054054
3507100,Bom Jesus dos Perdões,35,SP,490.8566964285715,511.0780392156861,528.9588235294117,537.6272321428571,549.6470588235294
3507159,Bom Sucesso de Itararé,35,SP,475.85483870967744,504.7691176470588,515.1632352941175,527.308064516129,532.3529411764706
3507209,Borá,35,SP,463.52857142857147,504.1428571428572,512.2285714285714,465.6,494.2857142857143
3507308,Boracéia,35,SP,488.98541666666665,514.5377358490566,528.7641509433962,552.0458333333332,603.0188679245283
3507407,Borborema,35,SP,483.0038461538461,504.59580838323336,518.8431137724552,529.6673076923074,613.4131736526946
3507456,Borebi,35,SP,486.225,520.7249999999999,529.60625,553.2624999999999,603.75
3507506,Botucatu,35,SP,531.1528312259476,551.3750258531543,555.6656153050682,594.0166025288623,621.5822130299897
3507605,Bragança Paulista,35,SP,504.294145644931,533.4891807658038,543.3945681211052,566.87596382675,607.6046304541406
3507704,Braúna,35,SP,474.8470588235295,506.3673076923076,528.6807692307691,541.0411764705881,633.0769230769231
3507753,Brejo Alegre,35,SP,481.3115384615384,513.5766666666665,522.8899999999999,527.2384615384615,567.3333333333334
3507803,Brodowski,35,SP,504.1498069498068,521.3494584837543,535.4787003610112,550.4135135135143,602.0938628158844
3507902,Brotas,35,SP,515.3361010830325,536.5979166666662,544.3652777777777,579.9765342960288,605.2777777777778
3508009,Buri,35,SP,466.7262008733625,494.0988326848247,509.5182879377429,504.1375545851528,512.1400778210117
3508108,Buritama,35,SP,470.85512195121936,494.9590909090905,514.5990909090909,521.8058536585369,529.0
